transaction_id,customer_id,timestamp,amount,payment_method,gateway,merchant_category,status,failure_reason,failure_code,retry_count,previous_failed_payments,previous_successful_payments,customer_risk,recommended_action,recovery_priority,recovery_channel,recovery_status
TXN0025789,CUST06323,2026-07-20 01:06:00,1669.04,UPI,Gateway_A,Ecommerce,SUCCESS,,,1,5,3,HIGH,NO_ACTION,NONE,NONE,NOT_REQUIRED
TXN0025790,CUST03228,2026-08-12 07:18:00,960.69,Credit Card,Gateway_A,Food,SUCCESS,,,0,2,8,LOW,NO_ACTION,NONE,NONE,NOT_REQUIRED
TXN0025791,CUST05147,2026-01-11 13:49:00,1210.88,Debit Card,Gateway_B,Subscription,SUCCESS,,,0,3,22,MEDIUM,NO_ACTION,NONE,NONE,NOT_REQUIRED
TXN0025792,CUST00365,2026-05-22 20:20:00,194.0,Wallet,Razorpay,Food,SUCCESS,,,0,3,25,MEDIUM,NO_ACTION,NONE,NONE,NOT_REQUIRED
TXN0025793,CUST01624,2026-05-01 05:45:00,743.68,UPI,Gateway_A,Travel,FAILED,Insufficient Funds,INSUFFICIENT_FUNDS,1,6,18,HIGH,USE_ALTERNATIVE_PAYMENT_METHOD,HIGH,VOICE_ASSISTANT,RECOVERED
TXN0025794,CUST06803,2026-06-04 09:31:00,262.76,Credit Card,Razorpay,Travel,SUCCESS,,,0,4,21,MEDIUM,NO_ACTION,NONE,NONE,NOT_REQUIRED
TXN0025795,CUST02320,2026-02-14 21:26:00,165.85,UPI,Razorpay,Education,SUCCESS,,,0,2,13,LOW,NO_ACTION,NONE,NONE,NOT_REQUIRED
TXN0025796,CUST07720,2026-01-23 08:45:00,1003.2,Net Banking,Gateway_A,Education,SUCCESS,,,0,2,9,LOW,NO_ACTION,NONE,NONE,NOT_REQUIRED
TXN0025797,CUST04205,2026-05-18 10:45:00,2117.83,Debit Card,Gateway_A,Subscription,SUCCESS,,,0,6,3,HIGH,NO_ACTION,NONE,NONE,NOT_REQUIRED
TXN0025798,CUST03129,2026-04-02 17:53:00,453.33,UPI,Razorpay,Travel,SUCCESS,,,1,2,14,LOW,NO_ACTION,NONE,NONE,NOT_REQUIRED
TXN0025799,CUST02736,2026-05-12 04:55:00,538.07,UPI,Gateway_A,Travel,SUCCESS,,,0,2,20,LOW,NO_ACTION,NONE,NONE,NOT_REQUIRED
TXN0025800,CUST06400,2026-05-25 02:48:00,213.12,Debit Card,Razorpay,Subscription,FAILED,Technical Error,TECH_ERROR,3,3,5,MEDIUM,RETRY_LATER,MEDIUM,VOICE_ASSISTANT,RECOVERED
TXN0025801,CUST03549,2026-02-05 16:34:00,669.96,UPI,Razorpay,Food,SUCCESS,,,0,1,16,LOW,NO_ACTION,NONE,NONE,NOT_REQUIRED
TXN0025802,CUST06491,2026-05-10 15:47:00,1422.36,Debit Card,Razorpay,Travel,SUCCESS,,,0,0,4,LOW,NO_ACTION,NONE,NONE,NOT_REQUIRED
TXN0025803,CUST05260,2026-02-28 01:46:00,1467.81,Wallet,Razorpay,Utilities,FAILED,Network Error,NETWORK_ERROR,3,1,22,LOW,RETRY_PAYMENT,MEDIUM,SMS,RECOVERED
TXN0025804,CUST03154,2026-08-14 12:38:00,1147.31,Credit Card,Razorpay,Food,SUCCESS,,,0,0,21,LOW,NO_ACTION,NONE,NONE,NOT_REQUIRED
TXN0025805,CUST01737,2026-06-17 18:34:00,358.37,Net Banking,Gateway_A,Healthcare,PENDING,,,0,3,18,MEDIUM,MONITOR,LOW,IN_APP,PENDING
TXN0025806,CUST00371,2026-08-01 05:35:00,347.19,UPI,Razorpay,Ecommerce,SUCCESS,,,1,4,15,MEDIUM,NO_ACTION,NONE,NONE,NOT_REQUIRED
TXN0025807,CUST06412,2026-01-05 23:51:00,1473.51,UPI,Gateway_A,Subscription,FAILED,OTP Failure,OTP_FAILED,0,4,26,MEDIUM,RETRY_PAYMENT,MEDIUM,IN_APP,PENDING
TXN0025808,CUST06608,2026-07-05 03:16:00,1498.17,Debit Card,Gateway_A,Subscription,SUCCESS,,,0,5,2,HIGH,NO_ACTION,NONE,NONE,NOT_REQUIRED
TXN0025809,CUST06664,2026-03-18 00:59:00,560.04,UPI,Gateway_A,Subscription,SUCCESS,,,0,0,18,LOW,NO_ACTION,NONE,NONE,NOT_REQUIRED
TXN0025810,CUST06021,2026-03-17 14:54:00,434.34,UPI,Gateway_B,Subscription,SUCCESS,,,0,5,23,HIGH,NO_ACTION,NONE,NONE,NOT_REQUIRED
TXN0025811,CUST05755,2026-01-28 18:15:00,2137.19,UPI,Gateway_A,Subscription,SUCCESS,,,0,1,23,LOW,NO_ACTION,NONE,NONE,NOT_REQUIRED
TXN0025812,CUST03903,2026-07-20 13:04:00,464.08,Debit Card,Gateway_A,Education,SUCCESS,,,0,4,28,MEDIUM,NO_ACTION,NONE,NONE,NOT_REQUIRED
TXN0025813,CUST01542,2026-03-02 19:48:00,1402.39,Credit Card,Gateway_B,Education,SUCCESS,,,0,2,8,LOW,NO_ACTION,NONE,NONE,NOT_REQUIRED
TXN0025814,CUST00997,2026-08-21 00:42:00,580.07,Net Banking,Razorpay,Ecommerce,SUCCESS,,,1,3,1,MEDIUM,NO_ACTION,NONE,NONE,NOT_REQUIRED
TXN0025815,CUST01409,2026-02-28 03:00:00,233.33,UPI,Razorpay,Travel,SUCCESS,,,1,4,3,MEDIUM,NO_ACTION,NONE,NONE,NOT_REQUIRED
TXN0025816,CUST02474,2026-02-11 21:03:00,3335.28,Wallet,Gateway_B,Utilities,SUCCESS,,,0,6,13,HIGH,NO_ACTION,NONE,NONE,NOT_REQUIRED
TXN0025817,CUST04126,2026-02-15 14:58:00,749.99,UPI,Gateway_A,Utilities,SUCCESS,,,1,5,2,HIGH,NO_ACTION,NONE,NONE,NOT_REQUIRED
TXN0025818,CUST06359,2026-08-06 16:11:00,326.77,UPI,Gateway_B,Travel,SUCCESS,,,1,4,17,MEDIUM,NO_ACTION,NONE,NONE,NOT_REQUIRED
TXN0025819,CUST04321,2026-07-05 03:31:00,165.54,Debit Card,Gateway_B,Subscription,SUCCESS,,,0,3,27,MEDIUM,NO_ACTION,NONE,NONE,NOT_REQUIRED
TXN0025820,CUST07319,2026-01-29 18:12:00,183.09,Credit Card,Gateway_A,Utilities,SUCCESS,,,0,4,4,MEDIUM,NO_ACTION,NONE,NONE,NOT_REQUIRED
TXN0025821,CUST04282,2026-07-13 02:40:00,458.1,Net Banking,Razorpay,Travel,SUCCESS,,,0,5,16,HIGH,NO_ACTION,NONE,NONE,NOT_REQUIRED
TXN0025822,CUST03640,2026-08-12 12:35:00,4560.23,Debit Card,Gateway_B,Food,SUCCESS,,,0,1,27,LOW,NO_ACTION,NONE,NONE,NOT_REQUIRED
TXN0025823,CUST00674,2026-02-10 12:53:00,370.68,UPI,Gateway_A,Education,SUCCESS,,,0,0,4,LOW,NO_ACTION,NONE,NONE,NOT_REQUIRED
TXN0025824,CUST02978,2026-08-18 12:32:00,2828.37,Net Banking,Razorpay,Ecommerce,SUCCESS,,,0,6,3,HIGH,NO_ACTION,NONE,NONE,NOT_REQUIRED
TXN0025825,CUST00109,2026-01-02 23:58:00,583.61,Credit Card,Gateway_A,Healthcare,SUCCESS,,,0,2,20,LOW,NO_ACTION,NONE,NONE,NOT_REQUIRED
TXN0025826,CUST05215,2026-08-23 13:39:00,204.15,Credit Card,Razorpay,Subscription,SUCCESS,,,0,6,16,HIGH,NO_ACTION,NONE,NONE,NOT_REQUIRED
TXN0025827,CUST00268,2026-06-07 11:25:00,414.38,UPI,Gateway_A,Subscription,SUCCESS,,,0,2,27,LOW,NO_ACTION,NONE,NONE,NOT_REQUIRED
TXN0025828,CUST03875,2026-03-23 07:35:00,184.75,UPI,Gateway_B,Food,SUCCESS,,,1,0,1,LOW,NO_ACTION,NONE,NONE,NOT_REQUIRED
TXN0025829,CUST04140,2026-08-20 03:28:00,282.6,Wallet,Gateway_A,Ecommerce,SUCCESS,,,0,1,9,LOW,NO_ACTION,NONE,NONE,NOT_REQUIRED
TXN0025830,CUST02011,2026-01-30 07:40:00,274.31,Wallet,Gateway_B,Healthcare,SUCCESS,,,1,2,14,LOW,NO_ACTION,NONE,NONE,NOT_REQUIRED
TXN0025831,CUST02640,2026-01-27 05:48:00,99.11,Net Banking,Gateway_B,Food,SUCCESS,,,0,3,27,MEDIUM,NO_ACTION,NONE,NONE,NOT_REQUIRED
TXN0025832,CUST06826,2026-04-22 15:25:00,3019.35,Wallet,Gateway_A,Healthcare,SUCCESS,,,0,6,26,HIGH,NO_ACTION,NONE,NONE,NOT_REQUIRED
TXN0025833,CUST02611,2026-08-09 20:31:00,821.41,Net Banking,Gateway_A,Healthcare,SUCCESS,,,0,2,7,LOW,NO_ACTION,NONE,NONE,NOT_REQUIRED
TXN0025834,CUST01602,2026-07-07 03:46:00,334.86,Debit Card,Gateway_A,Travel,PENDING,,,1,6,21,HIGH,MONITOR,LOW,VOICE_ASSISTANT,RECOVERED
TXN0025835,CUST04975,2026-06-25 07:22:00,830.28,Debit Card,Razorpay,Healthcare,SUCCESS,,,1,2,24,LOW,NO_ACTION,NONE,NONE,NOT_REQUIRED
TXN0025836,CUST07378,2026-05-30 18:58:00,288.45,Credit Card,Gateway_A,Subscription,SUCCESS,,,0,1,4,LOW,NO_ACTION,NONE,NONE,NOT_REQUIRED
TXN0025837,CUST07437,2026-08-21 16:20:00,50.0,Debit Card,Gateway_A,Travel,FAILED,Payment Gateway Error,GATEWAY_ERROR,3,4,16,MEDIUM,SWITCH_GATEWAY,HIGH,EMAIL,PENDING
TXN0025838,CUST07905,2026-03-09 04:57:00,12793.49,UPI,Gateway_A,Food,SUCCESS,,,0,6,18,HIGH,NO_ACTION,NONE,NONE,NOT_REQUIRED
TXN0025839,CUST05219,2026-03-26 19:24:00,804.0,Debit Card,Gateway_A,Subscription,FAILED,Gateway Timeout,TIMEOUT,1,6,4,HIGH,RETRY_PAYMENT,HIGH,VOICE_ASSISTANT,RECOVERED
TXN0025840,CUST06466,2026-07-21 23:08:00,369.07,Debit Card,Gateway_A,Utilities,SUCCESS,,,0,0,26,LOW,NO_ACTION,NONE,NONE,NOT_REQUIRED
TXN0025841,CUST00343,2026-01-15 16:36:00,96.17,UPI,Gateway_A,Education,SUCCESS,,,0,2,14,LOW,NO_ACTION,NONE,NONE,NOT_REQUIRED
TXN0025842,CUST01676,2026-04-18 14:37:00,149.28,UPI,Gateway_B,Travel,SUCCESS,,,0,1,8,LOW,NO_ACTION,NONE,NONE,NOT_REQUIRED
TXN0025843,CUST07653,2026-07-04 12:50:00,3478.97,UPI,Razorpay,Subscription,SUCCESS,,,1,3,13,MEDIUM,NO_ACTION,NONE,NONE,NOT_REQUIRED
TXN0025844,CUST01371,2026-02-22 22:02:00,2986.74,Net Banking,Gateway_A,Food,FAILED,Daily Limit Exceeded,LIMIT_EXCEEDED,1,4,5,MEDIUM,USE_ALTERNATIVE_PAYMENT_METHOD,HIGH,EMAIL,PENDING
TXN0025845,CUST00454,2026-08-25 01:56:00,1412.64,Wallet,Razorpay,Healthcare,PENDING,,,1,6,11,HIGH,MONITOR,LOW,VOICE_ASSISTANT,RECOVERED
TXN0025846,CUST01980,2026-08-05 04:35:00,218.09,UPI,Gateway_A,Subscription,SUCCESS,,,0,6,27,HIGH,NO_ACTION,NONE,NONE,NOT_REQUIRED
TXN0025847,CUST05356,2026-01-05 23:51:00,3010.84,Debit Card,Gateway_A,Healthcare,FAILED,Bank Declined,BANK_DECLINED,0,5,17,HIGH,RETRY_LATER,HIGH,VOICE_ASSISTANT,RECOVERED
TXN0025848,CUST07669,2026-08-01 23:52:00,1042.92,UPI,Gateway_B,Food,SUCCESS,,,1,1,12,LOW,NO_ACTION,NONE,NONE,NOT_REQUIRED
TXN0025849,CUST05528,2026-06-20 15:40:00,1280.4,Debit Card,Gateway_A,Food,SUCCESS,,,0,3,28,MEDIUM,NO_ACTION,NONE,NONE,NOT_REQUIRED
TXN0025850,CUST01346,2026-04-06 11:57:00,1039.16,Wallet,Gateway_B,Food,PENDING,,,0,4,24,MEDIUM,MONITOR,LOW,EMAIL,RECOVERED
TXN0025851,CUST04944,2026-08-20 19:19:00,147.38,Credit Card,Gateway_A,Utilities,FAILED,Bank Declined,BANK_DECLINED,0,4,16,MEDIUM,RETRY_LATER,HIGH,VOICE_ASSISTANT,PENDING
TXN0025852,CUST01285,2026-02-21 23:48:00,200.71,Net Banking,Gateway_A,Food,FAILED,Bank Declined,BANK_DECLINED,0,5,14,HIGH,RETRY_LATER,HIGH,VOICE_ASSISTANT,PENDING
TXN0025853,CUST03325,2026-08-03 16:47:00,399.33,UPI,Gateway_B,Ecommerce,SUCCESS,,,1,4,28,MEDIUM,NO_ACTION,NONE,NONE,NOT_REQUIRED
TXN0025854,CUST01450,2026-03-27 13:22:00,1266.03,Wallet,Gateway_B,Education,SUCCESS,,,0,0,17,LOW,NO_ACTION,NONE,NONE,NOT_REQUIRED
TXN0025855,CUST07826,2026-01-06 17:54:00,167.26,UPI,Razorpay,Subscription,PENDING,,,1,0,30,LOW,MONITOR,LOW,IN_APP,RECOVERED
TXN0025856,CUST04591,2026-03-09 02:47:00,558.16,UPI,Gateway_A,Utilities,SUCCESS,,,0,3,4,MEDIUM,NO_ACTION,NONE,NONE,NOT_REQUIRED
TXN0025857,CUST00024,2026-04-10 07:40:00,557.46,Net Banking,Gateway_B,Utilities,FAILED,Technical Error,TECH_ERROR,2,3,16,MEDIUM,RETRY_LATER,MEDIUM,EMAIL,RECOVERED
TXN0025858,CUST06482,2026-04-19 06:33:00,1469.59,Credit Card,Gateway_A,Healthcare,SUCCESS,,,0,0,2,LOW,NO_ACTION,NONE,NONE,NOT_REQUIRED
TXN0025859,CUST05920,2026-07-06 01:05:00,1305.93,UPI,Gateway_B,Subscription,FAILED,Network Error,NETWORK_ERROR,3,4,14,MEDIUM,RETRY_PAYMENT,MEDIUM,IN_APP,PENDING
TXN0025860,CUST02525,2026-06-05 10:39:00,242.2,Wallet,Razorpay,Subscription,SUCCESS,,,0,0,4,LOW,NO_ACTION,NONE,NONE,NOT_REQUIRED
TXN0025861,CUST07616,2026-06-15 08:47:00,2826.19,Net Banking,Gateway_A,Utilities,SUCCESS,,,1,1,2,LOW,NO_ACTION,NONE,NONE,NOT_REQUIRED
TXN0025862,CUST06713,2026-03-12 22:05:00,207.84,Net Banking,Gateway_B,Travel,SUCCESS,,,1,1,2,LOW,NO_ACTION,NONE,NONE,NOT_REQUIRED
TXN0025863,CUST02596,2026-02-17 16:40:00,1982.75,Credit Card,Razorpay,Education,SUCCESS,,,0,1,16,LOW,NO_ACTION,NONE,NONE,NOT_REQUIRED
TXN0025864,CUST05609,2026-01-17 02:08:00,383.7,Credit Card,Gateway_A,Education,SUCCESS,,,0,3,15,MEDIUM,NO_ACTION,NONE,NONE,NOT_REQUIRED
TXN0025865,CUST03566,2026-08-13 15:41:00,783.62,Net Banking,Gateway_B,Travel,SUCCESS,,,0,6,24,HIGH,NO_ACTION,NONE,NONE,NOT_REQUIRED
TXN0025866,CUST01885,2026-05-06 01:24:00,833.79,Net Banking,Gateway_B,Food,SUCCESS,,,0,4,22,MEDIUM,NO_ACTION,NONE,NONE,NOT_REQUIRED
TXN0025867,CUST05693,2026-03-23 14:38:00,810.55,Debit Card,Gateway_B,Utilities,SUCCESS,,,1,0,2,LOW,NO_ACTION,NONE,NONE,NOT_REQUIRED
TXN0025868,CUST06682,2026-07-12 06:35:00,1305.71,Net Banking,Razorpay,Utilities,SUCCESS,,,0,1,3,LOW,NO_ACTION,NONE,NONE,NOT_REQUIRED
TXN0025869,CUST01483,2026-08-15 16:51:00,983.84,Wallet,Gateway_B,Ecommerce,SUCCESS,,,0,3,14,MEDIUM,NO_ACTION,NONE,NONE,NOT_REQUIRED
TXN0025870,CUST02768,2026-01-20 12:12:00,1456.29,Net Banking,Razorpay,Ecommerce,PENDING,,,1,1,15,LOW,MONITOR,LOW,IN_APP,RECOVERED
TXN0025871,CUST04688,2026-02-04 14:38:00,1058.51,Credit Card,Gateway_A,Ecommerce,SUCCESS,,,0,1,12,LOW,NO_ACTION,NONE,NONE,NOT_REQUIRED
TXN0025872,CUST04152,2026-05-27 18:42:00,187.83,Net Banking,Razorpay,Travel,SUCCESS,,,0,1,2,LOW,NO_ACTION,NONE,NONE,NOT_REQUIRED
TXN0025873,CUST07578,2026-05-24 17:56:00,871.14,Net Banking,Gateway_B,Subscription,SUCCESS,,,1,3,1,MEDIUM,NO_ACTION,NONE,NONE,NOT_REQUIRED
TXN0025874,CUST02285,2026-08-29 07:42:00,378.47,UPI,Gateway_B,Food,SUCCESS,,,0,6,11,HIGH,NO_ACTION,NONE,NONE,NOT_REQUIRED
TXN0025875,CUST00759,2026-08-09 09:32:00,219.37,Credit Card,Gateway_B,Ecommerce,SUCCESS,,,0,0,11,LOW,NO_ACTION,NONE,NONE,NOT_REQUIRED
TXN0025876,CUST00426,2026-08-11 11:47:00,497.78,Debit Card,Razorpay,Utilities,SUCCESS,,,0,6,2,HIGH,NO_ACTION,NONE,NONE,NOT_REQUIRED
TXN0025877,CUST01835,2026-03-15 22:20:00,798.9,Credit Card,Gateway_B,Education,SUCCESS,,,0,3,1,MEDIUM,NO_ACTION,NONE,NONE,NOT_REQUIRED
TXN0025878,CUST04138,2026-01-29 20:20:00,853.78,Debit Card,Gateway_A,Food,FAILED,Technical Error,TECH_ERROR,3,0,22,LOW,RETRY_LATER,MEDIUM,EMAIL,PENDING
TXN0025879,CUST00264,2026-08-04 20:10:00,1912.23,Net Banking,Razorpay,Education,SUCCESS,,,0,2,1,LOW,NO_ACTION,NONE,NONE,NOT_REQUIRED
TXN0025880,CUST02546,2026-07-19 17:04:00,2458.51,Debit Card,Razorpay,Healthcare,SUCCESS,,,0,3,13,MEDIUM,NO_ACTION,NONE,NONE,NOT_REQUIRED
TXN0025881,CUST05432,2026-01-20 13:39:00,931.02,Credit Card,Gateway_A,Travel,SUCCESS,,,0,3,24,MEDIUM,NO_ACTION,NONE,NONE,NOT_REQUIRED
TXN0025882,CUST06071,2026-03-23 06:17:00,1115.55,Credit Card,Gateway_B,Education,SUCCESS,,,0,4,12,MEDIUM,NO_ACTION,NONE,NONE,NOT_REQUIRED
TXN0025883,CUST04828,2026-03-10 12:15:00,731.65,Wallet,Razorpay,Utilities,SUCCESS,,,0,4,26,MEDIUM,NO_ACTION,NONE,NONE,NOT_REQUIRED
TXN0025884,CUST00004,2026-01-23 06:15:00,1432.57,Wallet,Gateway_B,Ecommerce,SUCCESS,,,0,3,15,MEDIUM,NO_ACTION,NONE,NONE,NOT_REQUIRED
TXN0025885,CUST01853,2026-04-12 21:37:00,1082.46,Net Banking,Gateway_A,Travel,SUCCESS,,,1,3,28,MEDIUM,NO_ACTION,NONE,NONE,NOT_REQUIRED
TXN0025886,CUST00808,2026-01-25 13:23:00,629.87,Net Banking,Gateway_A,Subscription,FAILED,Technical Error,TECH_ERROR,3,1,5,LOW,RETRY_LATER,MEDIUM,EMAIL,RECOVERED
TXN0025887,CUST07853,2026-03-15 09:07:00,5721.48,UPI,Gateway_A,Subscription,SUCCESS,,,0,5,24,HIGH,NO_ACTION,NONE,NONE,NOT_REQUIRED
TXN0025888,CUST02360,2026-05-02 11:57:00,385.22,Wallet,Gateway_B,Healthcare,SUCCESS,,,1,5,5,HIGH,NO_ACTION,NONE,NONE,NOT_REQUIRED
TXN0025889,CUST07836,2026-08-07 00:45:00,2848.24,Credit Card,Razorpay,Education,SUCCESS,,,1,5,13,HIGH,NO_ACTION,NONE,NONE,NOT_REQUIRED
TXN0025890,CUST00766,2026-05-01 23:38:00,171.69,Credit Card,Razorpay,Education,SUCCESS,,,0,5,20,HIGH,NO_ACTION,NONE,NONE,NOT_REQUIRED
TXN0025891,CUST03826,2026-02-24 00:58:00,1500.59,Net Banking,Razorpay,Subscription,SUCCESS,,,0,4,21,MEDIUM,NO_ACTION,NONE,NONE,NOT_REQUIRED
TXN0025892,CUST03678,2026-06-28 22:52:00,2797.74,Credit Card,Gateway_B,Healthcare,SUCCESS,,,0,2,14,LOW,NO_ACTION,NONE,NONE,NOT_REQUIRED
TXN0025893,CUST07810,2026-06-12 08:11:00,98.77,Debit Card,Gateway_B,Travel,SUCCESS,,,0,5,8,HIGH,NO_ACTION,NONE,NONE,NOT_REQUIRED
TXN0025894,CUST03518,2026-01-28 15:08:00,764.29,Debit Card,Gateway_B,Food,SUCCESS,,,0,3,28,MEDIUM,NO_ACTION,NONE,NONE,NOT_REQUIRED
TXN0025895,CUST00953,2026-07-06 22:12:00,1360.24,Net Banking,Gateway_A,Education,SUCCESS,,,0,3,17,MEDIUM,NO_ACTION,NONE,NONE,NOT_REQUIRED
TXN0025896,CUST05916,2026-02-26 04:41:00,855.74,Credit Card,Gateway_A,Food,SUCCESS,,,0,6,22,HIGH,NO_ACTION,NONE,NONE,NOT_REQUIRED
TXN0025897,CUST06554,2026-07-18 16:29:00,970.83,Net Banking,Gateway_B,Healthcare,SUCCESS,,,1,0,17,LOW,NO_ACTION,NONE,NONE,NOT_REQUIRED
TXN0025898,CUST02613,2026-04-26 11:46:00,762.21,Credit Card,Gateway_B,Healthcare,SUCCESS,,,0,2,19,LOW,NO_ACTION,NONE,NONE,NOT_REQUIRED
TXN0025899,CUST01076,2026-03-27 02:25:00,222.68,Debit Card,Gateway_B,Healthcare,SUCCESS,,,0,0,13,LOW,NO_ACTION,NONE,NONE,NOT_REQUIRED
TXN0025900,CUST04535,2026-07-23 16:16:00,7101.39,Credit Card,Gateway_A,Healthcare,FAILED,Insufficient Funds,INSUFFICIENT_FUNDS,3,1,22,LOW,USE_ALTERNATIVE_PAYMENT_METHOD,HIGH,SMS,PENDING
TXN0025901,CUST01236,2026-08-26 15:04:00,402.0,UPI,Razorpay,Education,SUCCESS,,,1,4,5,MEDIUM,NO_ACTION,NONE,NONE,NOT_REQUIRED
TXN0025902,CUST01135,2026-03-05 12:38:00,1026.76,UPI,Razorpay,Education,PENDING,,,2,5,17,HIGH,MONITOR,LOW,VOICE_ASSISTANT,RECOVERED
TXN0025903,CUST01357,2026-03-21 15:42:00,348.33,UPI,Gateway_A,Utilities,SUCCESS,,,1,3,1,MEDIUM,NO_ACTION,NONE,NONE,NOT_REQUIRED
TXN0025904,CUST05587,2026-03-05 19:28:00,68.32,Wallet,Razorpay,Food,PENDING,,,2,0,20,LOW,MONITOR,LOW,EMAIL,RECOVERED
TXN0025905,CUST07181,2026-01-04 05:55:00,263.88,Debit Card,Razorpay,Travel,SUCCESS,,,0,3,15,MEDIUM,NO_ACTION,NONE,NONE,NOT_REQUIRED
TXN0025906,CUST04979,2026-08-22 10:24:00,156.4,UPI,Razorpay,Ecommerce,SUCCESS,,,0,2,1,LOW,NO_ACTION,NONE,NONE,NOT_REQUIRED
TXN0025907,CUST00171,2026-01-21 00:43:00,1981.42,Net Banking,Gateway_A,Food,SUCCESS,,,0,4,24,MEDIUM,NO_ACTION,NONE,NONE,NOT_REQUIRED
TXN0025908,CUST00565,2026-06-15 12:40:00,362.54,Net Banking,Razorpay,Utilities,FAILED,Daily Limit Exceeded,LIMIT_EXCEEDED,0,4,25,MEDIUM,USE_ALTERNATIVE_PAYMENT_METHOD,HIGH,VOICE_ASSISTANT,RECOVERED
TXN0025909,CUST05543,2026-05-26 18:09:00,397.78,Debit Card,Razorpay,Utilities,SUCCESS,,,0,1,11,LOW,NO_ACTION,NONE,NONE,NOT_REQUIRED
TXN0025910,CUST05915,2026-03-09 15:12:00,229.45,UPI,Gateway_B,Healthcare,SUCCESS,,,1,0,8,LOW,NO_ACTION,NONE,NONE,NOT_REQUIRED
TXN0025911,CUST04309,2026-03-12 23:12:00,730.72,Debit Card,Gateway_B,Ecommerce,SUCCESS,,,0,2,27,LOW,NO_ACTION,NONE,NONE,NOT_REQUIRED
TXN0025912,CUST05167,2026-05-13 09:22:00,324.91,Wallet,Gateway_A,Subscription,SUCCESS,,,0,3,15,MEDIUM,NO_ACTION,NONE,NONE,NOT_REQUIRED
TXN0025913,CUST00834,2026-05-19 04:10:00,1794.27,Debit Card,Razorpay,Education,SUCCESS,,,1,4,8,MEDIUM,NO_ACTION,NONE,NONE,NOT_REQUIRED
TXN0025914,CUST02717,2026-01-28 16:36:00,899.68,Wallet,Gateway_B,Food,FAILED,Gateway Timeout,TIMEOUT,0,2,12,LOW,RETRY_PAYMENT,HIGH,VOICE_ASSISTANT,PENDING
TXN0025915,CUST00915,2026-03-04 02:30:00,375.47,Wallet,Gateway_B,Education,SUCCESS,,,0,6,14,HIGH,NO_ACTION,NONE,NONE,NOT_REQUIRED
TXN0025916,CUST04527,2026-03-26 00:01:00,1556.56,Credit Card,Razorpay,Travel,SUCCESS,,,0,2,6,LOW,NO_ACTION,NONE,NONE,NOT_REQUIRED
TXN0025917,CUST01146,2026-03-07 02:08:00,670.44,Credit Card,Razorpay,Education,SUCCESS,,,0,5,19,HIGH,NO_ACTION,NONE,NONE,NOT_REQUIRED
TXN0025918,CUST02493,2026-06-24 20:07:00,679.59,Wallet,Gateway_A,Food,SUCCESS,,,0,6,5,HIGH,NO_ACTION,NONE,NONE,NOT_REQUIRED
TXN0025919,CUST01251,2026-03-07 13:11:00,154.06,Debit Card,Gateway_A,Utilities,PENDING,,,2,1,3,LOW,MONITOR,LOW,SMS,RECOVERED
TXN0025920,CUST05508,2026-03-15 03:36:00,619.5,Debit Card,Gateway_A,Healthcare,SUCCESS,,,0,2,7,LOW,NO_ACTION,NONE,NONE,NOT_REQUIRED
TXN0025921,CUST03632,2026-03-11 21:11:00,917.4,Wallet,Gateway_A,Food,SUCCESS,,,0,5,9,HIGH,NO_ACTION,NONE,NONE,NOT_REQUIRED
TXN0025922,CUST04124,2026-04-21 07:38:00,2523.92,Debit Card,Gateway_B,Food,SUCCESS,,,0,5,13,HIGH,NO_ACTION,NONE,NONE,NOT_REQUIRED
TXN0025923,CUST03543,2026-04-19 13:03:00,313.6,Wallet,Razorpay,Utilities,FAILED,Bank Declined,BANK_DECLINED,3,2,20,LOW,RETRY_LATER,HIGH,EMAIL,RECOVERED
TXN0025924,CUST00163,2026-02-12 01:02:00,6490.59,Credit Card,Gateway_B,Food,SUCCESS,,,0,0,21,LOW,NO_ACTION,NONE,NONE,NOT_REQUIRED
TXN0025925,CUST04557,2026-04-26 13:14:00,1160.8,UPI,Gateway_A,Food,SUCCESS,,,0,6,19,HIGH,NO_ACTION,NONE,NONE,NOT_REQUIRED
TXN0025926,CUST04854,2026-01-22 10:43:00,145.56,Debit Card,Razorpay,Food,SUCCESS,,,0,3,8,MEDIUM,NO_ACTION,NONE,NONE,NOT_REQUIRED
TXN0025927,CUST06970,2026-02-03 01:33:00,285.66,Wallet,Gateway_B,Travel,SUCCESS,,,0,0,4,LOW,NO_ACTION,NONE,NONE,NOT_REQUIRED
TXN0025928,CUST06650,2026-03-11 01:04:00,2754.52,Debit Card,Gateway_B,Ecommerce,SUCCESS,,,0,6,3,HIGH,NO_ACTION,NONE,NONE,NOT_REQUIRED
TXN0025929,CUST03815,2026-04-11 11:14:00,2305.91,Debit Card,Gateway_A,Utilities,SUCCESS,,,1,0,9,LOW,NO_ACTION,NONE,NONE,NOT_REQUIRED
TXN0025930,CUST00528,2026-05-13 01:07:00,677.29,UPI,Razorpay,Utilities,FAILED,Insufficient Funds,INSUFFICIENT_FUNDS,1,2,8,LOW,USE_ALTERNATIVE_PAYMENT_METHOD,HIGH,SMS,RECOVERED
TXN0025931,CUST04170,2026-01-12 06:07:00,772.72,UPI,Gateway_B,Food,SUCCESS,,,0,4,5,MEDIUM,NO_ACTION,NONE,NONE,NOT_REQUIRED
